site_id,rotation,crop,nrate_kgha,year,leaching_kgha,nyear_leach_kgha_tot,yield_soy_buac,yield_maize_buac,pre_leaching_kgha,in_leaching_kgha,post_leaching_kgha
hugg,cs,corn,56,2013,12.4,12.4,0,141.171,8.4,2.7,1.2
hugg,cs,soy,56,2014,7.3,NA,55.16,0,4.6,2.2,0.6
hugg,cs,corn,56,2015,9.4,25.7,0,164.371,1.1,1.7,6.6
hugg,cs,soy,56,2016,12.8,NA,52.708,0,6.2,3.6,3
hugg,cs,corn,56,2017,8.1,26.1,0,143.75,4.6,2.9,0.5
hugg,cs,soy,56,2018,14,NA,47.897,0,5.6,5.9,2.5
hugg,cs,corn,56,2019,12.1,NA,0,158.328,8.7,2.3,1.1
klad,cs,soy,0,2000,3.4,NA,45.178,0,2.1,0.1,1.2
klad,cs,corn,0,2001,3,8.3,0,69.128,0,0.8,2.2
klad,cs,soy,0,2002,4.1,NA,37.769,0,1.7,0.4,2.1
klad,cs,corn,0,2003,2,6.6000000000000005,0,82.261,1.1,0.1,0.8
klad,cs,soy,0,2004,3.3,NA,49.33,0,0.8,0.6,2
klad,cs,corn,0,2005,3.7,6.8,0,46.351,2.3,0,1.4
klad,cs,soy,0,2006,3.9,NA,36.033,0,2.4,0.6,1
klad,cs,corn,0,2007,4.7,9.9,0,97.458,1.4,0.2,3.2
klad,cs,soy,0,2008,6.3,NA,51.208,0,3.8,1.1,1.5
klad,cs,corn,0,2009,0.3,7.700000000000001,0,88.392,0.1,0.1,0.1
klad,cs,soy,0,2010,2.7,NA,24.543,0,0.2,0.5,2.1
klad,cs,corn,0,2011,7.9,4.9,0,94.832,4.7,0,3.2
klad,cs,soy,0,2012,0.8,NA,57.372,0,0.8,0,0
klad,cs,corn,0,2013,2,5.4,0,109.282,0.9,0,1
klad,cs,soy,0,2014,2.9,NA,44.731,0,1,0.5,1.4
klad,cs,corn,0,2015,3.6,6.2,0,108.071,1.5,0.1,2
klad,cs,soy,0,2016,1.2,NA,36.628,0,1.1,0.1,0
klad,cs,corn,0,2017,5.2,8.6,0,126.502,2.9,0,2.2
klad,cs,soy,0,2018,3.1,NA,38.209,0,1.4,0.3,1.4
klad,cs,corn,0,2019,4.4,NA,0,72.145,3.3,0,1
klad,cs,soy,112,2000,4.5,NA,48.04,0,2.9,0.2,1.5
klad,cs,corn,112,2001,6.7,15.2,0,148.969,0,1.7,5
klad,cs,soy,112,2002,6.6,NA,39.915,0,3.2,0.3,3.1
klad,cs,corn,112,2003,4.7,12.2,0,169.659,1.9,0.1,2.7
klad,cs,soy,112,2004,6.1,NA,51.535,0,2.4,1.1,2.5
klad,cs,corn,112,2005,6.5,13.5,0,101.544,3.4,0,3
klad,cs,soy,112,2006,8.1,NA,38.115,0,5.6,1,1.5
klad,cs,corn,112,2007,9.1,18.700000000000003,0,176.442,2.4,0,6.7
klad,cs,soy,112,2008,11.8,NA,54.523,0,8.1,1.8,2
klad,cs,corn,112,2009,3,14.200000000000001,0,170.308,0.1,2.3,0.6
klad,cs,soy,112,2010,5.4,NA,35.726,0,1,1.4,2.9
klad,cs,corn,112,2011,12.1,9,0,204.316,6,0,6.1
klad,cs,soy,112,2012,1.4,NA,57.033,0,1.4,0,0
klad,cs,corn,112,2013,5.5,12.9,0,171.694,1.5,0,4
klad,cs,soy,112,2014,6.8,NA,48.554,0,3.9,1.1,1.8
klad,cs,corn,112,2015,16.3,21.3,0,159.605,2.1,7.4,6.8
klad,cs,soy,112,2016,3.1,NA,41.188,0,3.1,0.1,0
klad,cs,corn,112,2017,8.7,15.9,0,207.8,3.9,0,4.7
klad,cs,soy,112,2018,5.7,NA,40.839,0,3.2,0.4,2.2
klad,cs,corn,112,2019,7.9,NA,0,166.461,5.4,0,2.5
klad,cs,soy,168,2000,10.7,NA,52.611,0,8.8,0.3,1.6
klad,cs,corn,168,2001,13.6,25.5,0,149.526,0,3.4,10.2
klad,cs,soy,168,2002,9.7,NA,42.102,0,6,0.5,3.3
klad,cs,corn,168,2003,8.9,21.5,0,170.296,2.1,0.2,6.6
klad,cs,soy,168,2004,10.9,NA,54.14,0,6,2.1,2.8
klad,cs,corn,168,2005,9.2,22.3,0,102.037,3.8,0,5.5
klad,cs,soy,168,2006,14,NA,40.34,0,10.8,1.5,1.7
klad,cs,corn,168,2007,14.1,30.200000000000003,0,176.584,2.8,0,11.3
klad,cs,soy,168,2008,18.7,NA,58.516,0,13.9,2.6,2.2
klad,cs,corn,168,2009,5.7,20.200000000000003,0,171.008,0.2,4.4,1.1
klad,cs,soy,168,2010,7.6,NA,36.423,0,2,2.3,3.4
klad,cs,corn,168,2011,23.8,22.299999999999997,0,204.654,7,0,16.7
klad,cs,soy,168,2012,3.9,NA,56.445,0,3.9,0,0
klad,cs,corn,168,2013,8.8,20.1,0,172.191,1.7,0,7.1
klad,cs,soy,168,2014,10.6,NA,51.618,0,7,1.7,1.9
klad,cs,corn,168,2015,26.4,33.3,0,160.235,2.4,12.4,11.6
klad,cs,soy,168,2016,5.2,NA,41.429,0,5.1,0.1,0
klad,cs,corn,168,2017,14.1,25.800000000000004,0,208.174,4.1,0,9.8
klad,cs,soy,168,2018,9.9,NA,44.141,0,6.9,0.5,2.5
klad,cs,corn,168,2019,12.7,NA,0,166.594,6.1,0,6.6
klad,cs,soy,224,2000,17,NA,55.508,0,15,0.4,1.7
klad,cs,corn,224,2001,20,35.3,0,148.208,0,5,15
klad,cs,soy,224,2002,13,NA,42.966,0,8.8,0.6,3.6
klad,cs,corn,224,2003,13.4,31.4,0,170.761,2.3,0.2,10.8
klad,cs,soy,224,2004,16.3,NA,57.249,0,10,3.2,3.1
klad,cs,corn,224,2005,11.9,30.7,0,102.344,4.1,0,7.8
klad,cs,soy,224,2006,19.7,NA,42.902,0,15.9,1.9,1.9
klad,cs,corn,224,2007,19.1,42,0,176.599,3.2,0,15.9
klad,cs,soy,224,2008,25.9,NA,61.872,0,20,3.4,2.5
klad,cs,corn,224,2009,8.5,25.9,0,171.278,0.2,6.7,1.6
klad,cs,soy,224,2010,9.6,NA,36.772,0,2.9,2.8,3.8
klad,cs,corn,224,2011,35.9,36.3,0,204.927,8.1,0,27.8
klad,cs,soy,224,2012,6.6,NA,56.119,0,6.6,0,0
klad,cs,corn,224,2013,12.1,27.4,0,172.295,1.9,0,10.2
klad,cs,soy,224,2014,14.5,NA,53.653,0,10.2,2.3,2.1
klad,cs,corn,224,2015,36.6,45.8,0,160.405,2.6,17.4,16.6
klad,cs,soy,224,2016,7.5,NA,41.536,0,7.4,0.1,0
klad,cs,corn,224,2017,19.4,36.1,0,208.411,4.3,0,15
klad,cs,soy,224,2018,14.3,NA,46.866,0,11.1,0.6,2.7
klad,cs,corn,224,2019,17.3,NA,0,166.648,6.7,0,10.6
klad,cs,soy,250,2000,19.7,NA,55.664,0,17.7,0.3,1.7
klad,cs,corn,250,2001,23.1,40.10000000000001,0,148.316,0,5.8,17.3
klad,cs,soy,250,2002,14.6,NA,43.685,0,10.3,0.7,3.6
klad,cs,corn,250,2003,15.4,35.9,0,170.854,2.4,0.3,12.7
klad,cs,soy,250,2004,18.7,NA,58.681,0,11.9,3.6,3.2
klad,cs,corn,250,2005,13.3,35.1,0,102.449,4.2,0,9.1
klad,cs,soy,250,2006,22.7,NA,43.855,0,18.6,2.1,2
klad,cs,corn,250,2007,21.7,48.1,0,176.601,3.3,0,18.4
klad,cs,soy,250,2008,29.5,NA,62.845,0,23.1,3.8,2.6
klad,cs,corn,250,2009,9.8,28.6,0,171.342,0.2,7.7,1.8
klad,cs,soy,250,2010,10.5,NA,36.956,0,3.3,3.1,4.1
klad,cs,corn,250,2011,41.7,43,0,204.998,8.6,0,33.1
klad,cs,soy,250,2012,7.9,NA,56.431,0,7.9,0,0
klad,cs,corn,250,2013,13.7,30.7,0,172.316,2,0,11.7
klad,cs,soy,250,2014,16.3,NA,54.402,0,11.7,2.5,2.1
klad,cs,corn,250,2015,40.6,50.800000000000004,0,164.933,2.7,20,17.8
klad,cs,soy,250,2016,8.6,NA,41.46,0,8.4,0.1,0
klad,cs,corn,250,2017,22.5,41.6,0,208.506,4.5,0,17.8
klad,cs,soy,250,2018,16.8,NA,48.279,0,13.4,0.6,2.8
klad,cs,corn,250,2019,19.7,NA,0,166.674,7,0,12.6
klad,cs,soy,300,2000,25.1,NA,55.806,0,23.4,0,1.7
klad,cs,corn,300,2001,29.6,50.1,0,148.465,0,7.5,22.2
klad,cs,soy,300,2002,17.8,NA,44.794,0,13.3,0.8,3.8
klad,cs,corn,300,2003,19.1,44.2,0,170.948,2.5,0.3,16.3
klad,cs,soy,300,2004,23.2,NA,60.429,0,15.3,4.4,3.4
klad,cs,corn,300,2005,15.9,43.2,0,102.564,4.5,0,11.4
klad,cs,soy,300,2006,28.3,NA,45.211,0,23.7,2.5,2.1
klad,cs,corn,300,2007,26.6,59.800000000000004,0,176.603,3.5,0,23.1
klad,cs,soy,300,2008,36.5,NA,65.025,0,29.1,4.6,2.8
klad,cs,corn,300,2009,12.2,34.4,0,171.414,0.2,9.7,2.3
klad,cs,soy,300,2010,12.5,NA,37.138,0,4.2,3.7,4.7
klad,cs,corn,300,2011,53.8,56.800000000000004,0,205.06,9.8,0,44
klad,cs,soy,300,2012,10.6,NA,56.689,0,10.6,0,0
klad,cs,corn,300,2013,16.9,37.4,0,172.339,2.2,0,14.6
klad,cs,soy,300,2014,19.9,NA,55.671,0,14.7,3,2.2
klad,cs,corn,300,2015,50.2,62.3,0,160.477,2.9,24.2,23.1
klad,cs,soy,300,2016,10.4,NA,41.279,0,10.3,0.1,0
klad,cs,corn,300,2017,27.3,51,0,208.651,4.6,0,22.6
klad,cs,soy,300,2018,20.9,NA,49.943,0,17.2,0.7,3
klad,cs,corn,300,2019,24,NA,0,166.704,7.5,0,16.5
klad,cs,soy,56,2000,3,NA,42.908,0,1.8,0.2,1.1
klad,cs,corn,56,2001,2.9,8.1,0,146.537,0,0.7,2.3
klad,cs,soy,56,2002,4.1,NA,37.193,0,1.7,0.5,1.9
klad,cs,corn,56,2003,2.1,7.4,0,168.054,1,0.2,0.9
klad,cs,soy,56,2004,3.7,NA,49.381,0,0.9,0.7,2.2
klad,cs,corn,56,2005,4.2,6.9,0,100.684,2.5,0,1.7
klad,cs,soy,56,2006,4.3,NA,35.335,0,2.8,0.8,0.7
klad,cs,corn,56,2007,4.1,10.1,0,166.404,0.9,0,3.2
klad,cs,soy,56,2008,6.8,NA,50.813,0,3.9,1.1,1.8
klad,cs,corn,56,2009,0.4,8.6,0,169.186,0.1,0.1,0.1
klad,cs,soy,56,2010,3.1,NA,27.666,0,0.2,0.6,2.3
klad,cs,corn,56,2011,9.4,6.199999999999999,0,161.101,5.3,0,4.1
klad,cs,soy,56,2012,1,NA,59.671,0,1,0,0
klad,cs,corn,56,2013,2.4,6.6,0,171.6,1.1,0,1.3
klad,cs,soy,56,2014,3.5,NA,44.86,0,1.3,0.6,1.6
klad,cs,corn,56,2015,6.3,9.3,0,158.713,1.8,2.5,2
klad,cs,soy,56,2016,1.4,NA,38.106,0,1.3,0.1,0
klad,cs,corn,56,2017,5.9,9,0,199.781,3.4,0,2.4
klad,cs,soy,56,2018,3.4,NA,38.082,0,1.6,0.4,1.4
klad,cs,corn,56,2019,4,NA,0,158.933,3.2,0,0.8
masa,cs,soy,0,2000,4.2,NA,29.261,0,1.5,1.9,0.7
masa,cs,corn,0,2001,4.3,5.2,0,93.555,2.9,1,0.4
masa,cs,soy,0,2002,2.1,NA,60.318,0,1.2,0.5,0.4
masa,cs,corn,0,2003,3.5,8.5,0,83.936,1.7,0.6,1.1
masa,cs,soy,0,2004,4.8,NA,52.276,0,2,1.9,0.9
masa,cs,corn,0,2005,3.3,9.7,0,118.019,2,0.2,1
masa,cs,soy,0,2006,6.1,NA,63.114,0,3.7,1.9,0.5
masa,cs,corn,0,2007,3.3,11,0,76.775,2.4,0.2,0.6
masa,cs,soy,0,2008,7.1,NA,41.54,0,4.4,2.1,0.7
masa,cs,corn,0,2009,3.6,5.7,0,54.167,3,0.3,0.3
masa,cs,soy,0,2010,2.3,NA,44.071,0,0.8,1,0.5
masa,cs,corn,0,2011,3.6,7.9,0,98.049,2.8,0.3,0.5
masa,cs,soy,0,2012,2.5,NA,70.565,0,1.3,0.3,0.9
masa,cs,corn,0,2013,5.9,4.1,0,70.216,4.6,1.1,0.1
masa,cs,soy,0,2014,1.8,NA,48.89,0,0.8,0.7,0.3
masa,cs,corn,0,2015,1.8,4.8,0,96.072,1.1,0.2,0.4
masa,cs,soy,0,2016,1.9,NA,53.131,0,0.7,0.7,0.5
masa,cs,corn,0,2017,2.8,5.6,0,73.124,2.3,0.4,0.1
masa,cs,soy,0,2018,2.2,NA,49.186,0,0.7,1,0.6
masa,cs,corn,0,2019,3.6,NA,0,48.557,2.8,0.7,0.1
masa,cs,soy,112,2000,10.4,NA,29.38,0,4.7,4.6,1.1
masa,cs,corn,112,2001,11.8,22.8,0,145.928,3.8,4.1,3.9
masa,cs,soy,112,2002,12,NA,63.468,0,8.8,2.6,0.7
masa,cs,corn,112,2003,5.2,9.4,0,185.297,2.7,0.9,1.5
masa,cs,soy,112,2004,5.5,NA,51.112,0,2.5,2.4,0.7
masa,cs,corn,112,2005,2.8,10.3,0,227.855,1.4,0.2,1.3
masa,cs,soy,112,2006,7.6,NA,62.638,0,4.8,2.4,0.3
masa,cs,corn,112,2007,2.2,10.5,0,195.276,1.3,0.2,0.7
masa,cs,soy,112,2008,8.2,NA,40.511,0,5.3,2.4,0.4
masa,cs,corn,112,2009,2.2,10,0,143.983,1.5,0.3,0.4
masa,cs,soy,112,2010,3.4,NA,45.132,0,1.2,1.3,0.8
masa,cs,corn,112,2011,10.3,20.1,0,183.148,6,0.7,3.5
masa,cs,soy,112,2012,9.1,NA,71.239,0,6.5,1.3,1.4
masa,cs,corn,112,2013,9.4,8.1,0,173.228,6.7,2.3,0.4
masa,cs,soy,112,2014,3.3,NA,49.543,0,1.6,1.2,0.5
masa,cs,corn,112,2015,6.2,20.5,0,211.347,2.1,0.6,3.5
masa,cs,soy,112,2016,8.7,NA,55.369,0,4.4,2.8,1.5
masa,cs,corn,112,2017,10.1,15.7,0,170.672,7.7,1.8,0.6
masa,cs,soy,112,2018,8.1,NA,50.592,0,4.2,2.8,1.1
masa,cs,corn,112,2019,12.9,NA,0,127.476,5.2,3.8,3.8
masa,cs,soy,168,2000,27.1,NA,29.685,0,13.3,12.3,1.5
masa,cs,corn,168,2001,22.7,45.900000000000006,0,146.412,4.9,8.9,8.8
masa,cs,soy,168,2002,24.7,NA,65.429,0,18.5,5.2,1
masa,cs,corn,168,2003,10.4,23.700000000000003,0,186.375,3.5,1.1,5.6
masa,cs,soy,168,2004,14.3,NA,52.552,0,7.1,5.9,1.3
masa,cs,corn,168,2005,7.7,27.4,0,235.119,2.7,0.5,4.5
masa,cs,soy,168,2006,19,NA,65.014,0,12.5,5.7,0.8
masa,cs,corn,168,2007,10,34.5,0,198.207,3.4,2.8,3.8
masa,cs,soy,168,2008,23.8,NA,41.871,0,16.4,6.3,1.1
masa,cs,corn,168,2009,10.2,29.5,0,142.288,4.1,1.4,4.6
masa,cs,soy,168,2010,15.4,NA,48.805,0,7.8,6.2,1.4
masa,cs,corn,168,2011,20,39.9,0,183.523,8.1,1.4,10.3
masa,cs,soy,168,2012,20.6,NA,70.449,0,16,2.7,1.8
masa,cs,corn,168,2013,14.4,28.7,0,173.422,7.7,2.8,3.9
masa,cs,soy,168,2014,19.1,NA,51.472,0,12.2,6.1,0.8
masa,cs,corn,168,2015,15.9,45.6,0,211.518,2.9,1.1,11.8
masa,cs,soy,168,2016,23.2,NA,58.763,0,13.1,8,2.1
masa,cs,corn,168,2017,15.6,39.2,0,170.709,9.5,2.6,3.4
masa,cs,soy,168,2018,26.5,NA,53.084,0,16.9,8.1,1.5
masa,cs,corn,168,2019,25.2,NA,0,127.598,6.7,9.4,9.1
masa,cs,soy,224,2000,44.8,NA,29.987,0,22,20.4,2.5
masa,cs,corn,224,2001,35.6,71,0,146.871,6.9,14.5,14.2
masa,cs,soy,224,2002,38.2,NA,66.078,0,28.9,8,1.2
masa,cs,corn,224,2003,19.5,49.400000000000006,0,186.435,4.2,1.3,13.9
masa,cs,soy,224,2004,30.6,NA,53.436,0,15.9,12.6,2.1
masa,cs,corn,224,2005,14.5,52.099999999999994,0,235.228,3.6,0.9,10
masa,cs,soy,224,2006,36.7,NA,67.122,0,24.5,10.9,1.2
masa,cs,corn,224,2007,20.1,62.5,0,198.615,4.6,7.5,8
masa,cs,soy,224,2008,41.5,NA,42.02,0,29.1,10.7,1.7
masa,cs,corn,224,2009,19.6,56.1,0,142.219,5.5,3,11.1
masa,cs,soy,224,2010,32.3,NA,51.388,0,17.1,13.3,1.9
masa,cs,corn,224,2011,29,59.5,0,183.864,9.7,2.2,17
masa,cs,soy,224,2012,31.6,NA,70.363,0,25.2,4.1,2.2
masa,cs,corn,224,2013,20.1,50.8,0,173.59,8.8,3.4,7.9
masa,cs,soy,224,2014,35.9,NA,52.497,0,23.4,11.3,1.1
masa,cs,corn,224,2015,25.7,70.60000000000001,0,211.687,3.7,1.7,20.3
masa,cs,soy,224,2016,37.4,NA,60.883,0,21.7,12.9,2.8
masa,cs,corn,224,2017,21.1,61.8,0,170.771,11.2,3.5,6.3
masa,cs,soy,224,2018,44.1,NA,54.368,0,29.2,13,1.9
masa,cs,corn,224,2019,37,NA,0,127.712,7.9,14.8,14.2
masa,cs,soy,250,2000,53.2,NA,30.135,0,26,24.1,3.1
masa,cs,corn,250,2001,42,82.60000000000001,0,147.034,8.2,17.1,16.6
masa,cs,soy,250,2002,44.4,NA,66.133,0,33.7,9.3,1.4
masa,cs,corn,250,2003,23.8,60.89999999999999,0,186.468,4.5,1.4,17.7
masa,cs,soy,250,2004,37.9,NA,53.585,0,20,15.6,2.3
masa,cs,corn,250,2005,17.6,63.39999999999999,0,235.271,3.9,1.2,12.5
masa,cs,soy,250,2006,44.6,NA,67.784,0,29.9,13.3,1.4
masa,cs,corn,250,2007,24.6,74.9,0,198.777,5.1,9.6,9.8
masa,cs,soy,250,2008,49.5,NA,42.072,0,34.8,12.7,1.9
masa,cs,corn,250,2009,23.9,68.5,0,142.211,6.1,3.8,14
masa,cs,soy,250,2010,40.1,NA,51.912,0,21.4,16.6,2.2
masa,cs,corn,250,2011,33.2,69,0,183.971,10.5,2.5,20.2
masa,cs,soy,250,2012,36.9,NA,70.361,0,29.6,4.9,2.5
masa,cs,corn,250,2013,22.7,61,0,173.662,9.3,3.7,9.7
masa,cs,soy,250,2014,43.6,NA,52.588,0,28.6,13.7,1.3
masa,cs,corn,250,2015,30.2,81.69999999999999,0,211.765,4,2,24.1
masa,cs,soy,250,2016,43.6,NA,61.537,0,25.7,15,3
masa,cs,corn,250,2017,23.4,72,0,170.787,11.9,3.9,7.6
masa,cs,soy,250,2018,52,NA,54.566,0,34.6,15.3,2.1
masa,cs,corn,250,2019,42.4,NA,0,127.768,8.5,17.3,16.5
masa,cs,soy,300,2000,69.1,NA,30.419,0,33.7,31.2,4.2
masa,cs,corn,300,2001,54,105.10000000000001,0,147.206,10.6,22.1,21.2
masa,cs,soy,300,2002,56.2,NA,66.228,0,42.7,11.7,1.8
masa,cs,corn,300,2003,32,82.5,0,186.521,5.6,1.7,24.6
masa,cs,soy,300,2004,51.4,NA,53.973,0,27.2,21.2,3
masa,cs,corn,300,2005,23.7,85.3,0,235.315,4.8,1.6,17.4
masa,cs,soy,300,2006,60.3,NA,68.546,0,40.5,18.1,1.7
masa,cs,corn,300,2007,33.2,99.30000000000001,0,199.026,6,13.7,13.4
masa,cs,soy,300,2008,64.6,NA,42.206,0,45.5,16.6,2.6
masa,cs,corn,300,2009,32.5,92.5,0,142.213,7.5,5.3,19.8
masa,cs,soy,300,2010,55.5,NA,52.884,0,29.6,23.2,2.7
masa,cs,corn,300,2011,39.8,83.8,0,184.071,11.9,3,24.7
masa,cs,soy,300,2012,44.9,NA,70.405,0,35.8,5.8,3.2
masa,cs,corn,300,2013,29.1,81,0,173.791,11.3,4.3,13.4
masa,cs,soy,300,2014,58.6,NA,52.731,0,38.6,18.4,1.6
masa,cs,corn,300,2015,38.1,102.2,0,211.902,4.7,2.5,30.9
masa,cs,soy,300,2016,55.5,NA,62.125,0,32.6,19.3,3.6
masa,cs,corn,300,2017,28.1,91.7,0,170.816,13.3,4.6,10.1
masa,cs,soy,300,2018,67.3,NA,54.785,0,45.1,19.8,2.4
masa,cs,corn,300,2019,52.6,NA,0,127.85,9.7,21.9,20.8
masa,cs,soy,56,2000,4.4,NA,28.802,0,1.7,2.1,0.7
masa,cs,corn,56,2001,4.2,5.800000000000001,0,146.147,2.6,1.1,0.4
masa,cs,soy,56,2002,2.3,NA,60.682,0,1.3,0.5,0.5
masa,cs,corn,56,2003,4,7.300000000000001,0,145.8,2,0.7,1.2
masa,cs,soy,56,2004,4.8,NA,50.803,0,2.2,2.1,0.4
masa,cs,corn,56,2005,2,9.8,0,168.821,0.7,0.2,1.1
masa,cs,soy,56,2006,6.8,NA,62.527,0,4.3,2.2,0.4
masa,cs,corn,56,2007,2.5,10.3,0,143.477,1.6,0.2,0.7
masa,cs,soy,56,2008,7.8,NA,40.59,0,5,2.4,0.4
masa,cs,corn,56,2009,2.2,7.4,0,116.824,1.6,0.3,0.3
masa,cs,soy,56,2010,2.8,NA,44.431,0,1,1.2,0.6
masa,cs,corn,56,2011,4.9,9.700000000000001,0,163.933,4,0.4,0.5
masa,cs,soy,56,2012,3.1,NA,69.821,0,1.5,0.4,1.1
masa,cs,corn,56,2013,7.7,4.800000000000001,0,151.629,5.8,1.7,0.2
masa,cs,soy,56,2014,2.1,NA,48.761,0,1,0.8,0.2
masa,cs,corn,56,2015,1.8,6.3,0,189.013,0.9,0.3,0.6
masa,cs,soy,56,2016,2.4,NA,53.142,0,0.9,0.9,0.6
masa,cs,corn,56,2017,3.9,5.800000000000001,0,153.004,3,0.8,0.1
masa,cs,soy,56,2018,2.3,NA,49.26,0,0.7,1,0.6
masa,cs,corn,56,2019,3.6,NA,0,125.357,2.6,0.7,0.1
rand,cs,soy,0,2000,12.1,NA,14.812,0,0.8,10.9,0.4
rand,cs,corn,0,2001,8.3,11.399999999999999,0,113.93,6.8,0.4,1
rand,cs,soy,0,2002,9.9,NA,63.88,0,3.1,6.8,0
rand,cs,corn,0,2003,0.6,11.4,0,57.649,0.1,0.4,0.2
rand,cs,soy,0,2004,10.8,NA,36.925,0,0.9,9.9,0
rand,cs,corn,0,2005,1.9,11.5,0,124.636,0,0.9,1.1
rand,cs,soy,0,2006,8.6,NA,78.063,0,4.3,4.3,0
rand,cs,corn,0,2007,2,11.5,0,84.285,0.9,0.9,0.2
rand,cs,soy,0,2008,10.2,NA,59.756,0,4,6.1,0.1
rand,cs,corn,0,2009,0.9,9.200000000000001,0,80.335,0.2,0.3,0.4
rand,cs,soy,0,2010,7,NA,65.092,0,1.1,5.9,0.1
rand,cs,corn,0,2011,3,9.9,0,88.026,1.4,1.6,0
rand,cs,soy,0,2012,6.7,NA,71.118,0,1.3,5.4,0
rand,cs,corn,0,2013,3.5,10.9,0,74.087,1.6,1.8,0.1
rand,cs,soy,0,2014,9.1,NA,51.662,0,1.7,7.3,0
rand,cs,corn,0,2015,1,11.1,0,117.392,0,0.3,0.7
rand,cs,soy,0,2016,9.9,NA,75.835,0,2.7,7.1,0.2
rand,cs,corn,0,2017,0.6,13.2,0,93.62,0.1,0.5,0
rand,cs,soy,0,2018,8.2,NA,67.23,0,2,6.1,0.1
rand,cs,corn,0,2019,6.7,NA,0,78.755,4.5,2.1,0.1
rand,cs,soy,112,2000,18.2,NA,14.692,0,1.3,16.4,0.5
rand,cs,corn,112,2001,10.4,27.200000000000003,0,127.719,6.8,0.4,3.2
rand,cs,soy,112,2002,23.6,NA,65.44,0,7.7,15.8,0
rand,cs,corn,112,2003,0.7,15.5,0,166.574,0.1,0.4,0.2
rand,cs,soy,112,2004,14.9,NA,35.66,0,1.3,13.6,0
rand,cs,corn,112,2005,2.7,16.3,0,186.759,0,1.1,1.7
rand,cs,soy,112,2006,12.6,NA,78.613,0,6.3,6.2,0
rand,cs,corn,112,2007,2.3,15.5,0,181.15,1,0.9,0.3
rand,cs,soy,112,2008,14.1,NA,59.034,0,5.4,8.6,0.1
rand,cs,corn,112,2009,1.2,11.599999999999998,0,168.611,0.2,0.5,0.5
rand,cs,soy,112,2010,8.9,NA,65.236,0,1.3,7.5,0.1
rand,cs,corn,112,2011,4.1,17.2,0,164.555,1.7,2.4,0
rand,cs,soy,112,2012,12.9,NA,71.11,0,2.7,10.2,0
rand,cs,corn,112,2013,4.2,14.7,0,138.856,1.9,2.2,0.1
rand,cs,soy,112,2014,12.4,NA,51.402,0,2.3,10.1,0
rand,cs,corn,112,2015,2.6,23.4,0,176.277,0,0.7,1.9
rand,cs,soy,112,2016,20.6,NA,76.789,0,6,14.5,0.2
rand,cs,corn,112,2017,1,20.8,0,161.861,0.1,0.9,0
rand,cs,soy,112,2018,14.5,NA,67.844,0,3.9,10.4,0.1
rand,cs,corn,112,2019,9.6,NA,0,160.982,5.5,3.7,0.4
rand,cs,soy,168,2000,37,NA,14.765,0,3,33.1,0.9
rand,cs,corn,168,2001,18.1,53,0,128.078,10.1,0.5,7.4
rand,cs,soy,168,2002,45,NA,67.684,0,15.6,29.4,0
rand,cs,corn,168,2003,1,25.9,0,167.341,0.1,0.5,0.4
rand,cs,soy,168,2004,25,NA,36.639,0,2.6,22.4,0
rand,cs,corn,168,2005,9.3,39.5,0,176.404,0,3.5,5.8
rand,cs,soy,168,2006,29.1,NA,79.768,0,15.9,13.2,0
rand,cs,corn,168,2007,5.9,35.900000000000006,0,181.852,1.1,3.8,1
rand,cs,soy,168,2008,30.8,NA,60.354,0,13.4,17.3,0.1
rand,cs,corn,168,2009,5.4,36.2,0,168.767,0.3,2.1,2.9
rand,cs,soy,168,2010,29.2,NA,67.552,0,6,23,0.2
rand,cs,corn,168,2011,4.9,36,0,165.095,2,2.8,0
rand,cs,soy,168,2012,31.1,NA,71.353,0,7.2,23.8,0
rand,cs,corn,168,2013,4.9,36.6,0,139.957,2.2,2.4,0.3
rand,cs,soy,168,2014,33.9,NA,52.891,0,7.1,26.8,0
rand,cs,corn,168,2015,7.1,44.3,0,176.639,0,0.9,6.1
rand,cs,soy,168,2016,37.3,NA,78.02,0,12.5,24.5,0.2
rand,cs,corn,168,2017,3.5,43.6,0,162.65,0.1,3.4,0
rand,cs,soy,168,2018,34,NA,69.286,0,12,21.8,0.2
rand,cs,corn,168,2019,14.2,NA,0,161.124,6.2,6.5,1.4
rand,cs,soy,224,2000,54.1,NA,14.89,0,4.6,48.4,1.2
rand,cs,corn,224,2001,25.7,78.6,0,128.207,13.9,0.7,11.1
rand,cs,soy,224,2002,66.8,NA,68.504,0,23.3,43.4,0
rand,cs,corn,224,2003,1.7,49.699999999999996,0,167.598,0.1,0.6,1
rand,cs,soy,224,2004,48.1,NA,37.63,0,5.8,42.3,0
rand,cs,corn,224,2005,15.9,60.4,0,176.667,0,6.2,9.7
rand,cs,soy,224,2006,43.4,NA,80.399,0,24.5,18.9,0
rand,cs,corn,224,2007,9.8,56.3,0,182.176,1.1,7,1.7
rand,cs,soy,224,2008,47.3,NA,61.141,0,21.5,25.7,0.1
rand,cs,corn,224,2009,9.7,60.10000000000001,0,168.857,0.3,3.9,5.6
rand,cs,soy,224,2010,48.5,NA,69.348,0,10.8,37.5,0.2
rand,cs,corn,224,2011,5.3,53.8,0,165.388,2.1,3.1,0
rand,cs,soy,224,2012,48.2,NA,71.368,0,11.7,36.5,0
