site_id,year,rotation,term2,estimate
rand,2003,cc,xs,-41.99666241172183
rand,2006,cs,xs,-41.99666241172183
rand,2011,cs,xs,-41.99666241172183
rand,2003,cs,xs,-41.99666241172183
rand,2011,cc,xs,-41.99666241172183
rand,2009,cc,xs,-41.99666241172183
rand,2009,cs,xs,-41.99666241172183
rand,2006,cc,xs,-41.99666241172183
rand,2002,cs,xs,-41.99666241172183
rand,2008,cc,xs,-41.99666241172183
rand,2014,cc,xs,-41.99666241172183
rand,2017,cc,xs,-41.99666241172183
rand,2014,cs,xs,-41.99666241172183
rand,2016,cs,xs,-41.99666241172183
rand,2015,cs,xs,-41.99666241172183
rand,2015,cc,xs,-41.99666241172183
rand,2005,cc,xs,-41.99666241172183
rand,2008,cs,xs,-41.99666241172183
rand,2016,cc,xs,-41.99666241172183
rand,2012,cc,xs,-41.99666241172183
rand,2012,cs,xs,-41.99666241172183
rand,2007,cs,xs,-41.99666241172183
rand,2007,cc,xs,-41.99666241172183
rand,2005,cs,xs,-41.99666241172183
suth,2012,cc,xs,-41.99666241172183
suth,2012,cs,xs,-41.99666241172183
suth,2001,cc,xs,-41.99666241172183
suth,2001,cs,xs,-41.99666241172183
suth,2006,cc,xs,-41.99666241172183
suth,2006,cs,xs,-41.99666241172183
suth,2007,cs,xs,-41.99666241172183
suth,2007,cc,xs,-41.99666241172183
suth,2014,cc,xs,-41.99666241172183
suth,2014,cs,xs,-41.99666241172183
suth,2003,cc,xs,-41.99666241172183
suth,2003,cs,xs,-41.99666241172183
suth,2002,cs,xs,-41.99666241172183
suth,2002,cc,xs,-41.99666241172183
suth,2015,cc,xs,-41.99666241172183
suth,2015,cs,xs,-41.99666241172183
suth,2000,cc,xs,-41.99666241172183
suth,2000,cs,xs,-41.99666241172183
suth,2016,cc,xs,-41.99666241172183
suth,2016,cs,xs,-41.99666241172183
suth,2018,cc,xs,-41.99666241172183
suth,2018,cs,xs,-41.99666241172183
suth,2005,cc,xs,-41.99666241172183
suth,2005,cs,xs,-41.99666241172183
suth,2019,cc,xs,-41.99666241172183
suth,2019,cs,xs,-41.99666241172183
suth,2013,cc,xs,-41.99666241172183
suth,2013,cs,xs,-41.99666241172183
suth,2011,cc,xs,-41.99666241172183
suth,2011,cs,xs,-41.99666241172183
suth,2010,cc,xs,-41.99666241172183
suth,2010,cs,xs,-41.99666241172183
suth,2008,cc,xs,-41.99666241172183
suth,2008,cs,xs,-41.99666241172183
suth,2004,cc,xs,-41.99666241172183
suth,2004,cs,xs,-41.99666241172183
suth,2017,cs,xs,-41.99666241172183
suth,2017,cc,xs,-41.99666241172183
suth,2009,cs,xs,-41.99666241172183
suth,2009,cc,xs,-41.99666241172183
