site_id,year,rotation,term,estimate,std.error,statistic,p.value
masa,2012,cc,xs,110.3811233343835,5.143716057348539,21.459412242767208,2.2142801746015335e-4
masa,2012,cc,c,-0.050990687086092785,0.021708836510026964,-2.3488447693887697,0.1004110927585909
masa,2013,cc,a,22.81566666666667,1.4996387724903608,15.214108280741534,6.166200685308907e-4
masa,2013,cc,b,1.0306964285714284,0.020743128539936075,49.68857164371622,1.7950159942189636e-5
masa,2013,cc,xs,132.79921404970722,2.5415444819186366,52.25138296594196,1.54384971122868e-5
masa,2013,cc,c,-0.029036703830444734,0.017259855424911534,-1.682326016968567,0.191095772767474
masa,2014,cc,a,6.929333333333332,0.4617202861987828,15.007643243013305,6.421475572314426e-4
masa,2014,cc,b,0.7642500000000001,0.006386553496621459,119.66548160980642,1.2866336223289248e-6
masa,2014,cc,xs,131.61634290421765,1.0808449553539372,121.77171411335135,1.2210292301193425e-6
masa,2014,cc,c,-0.0027229826691687786,0.0053140966562939375,-0.5124074410546745,0.6437062171688892
masa,2015,cc,a,33.17933333333333,0.3601052559773746,92.13787575324363,2.818201386642682e-6
masa,2015,cc,b,1.3604285714285715,0.004981005926007609,273.1232589636741,1.0823649739610259e-7
masa,2015,cc,xs,114.3729334912385,0.48106469623741854,237.74958833144626,1.6409062384802757e-7
masa,2015,cc,c,0.0015476321889832804,0.004144574526836729,0.37341159604252133,0.7336679825202443
masa,2016,cc,a,10.566500000000005,3.8688497011590828,2.7311735570483258,0.07186969347954195
masa,2016,cc,b,1.3207767857142856,0.05351425164845955,24.680841925821927,1.4582437489182306e-4
masa,2016,cc,xs,118.08490640369477,5.342193059096036,22.10420048422514,2.0270087951304797e-4
masa,2016,cc,c,0.012451098355226783,0.044527914140168184,0.2796245590133038,0.7979363844181744
masa,2017,cc,a,30.662500000000005,0.9405294532038277,32.60131822087123,6.343021801172374e-5
masa,2017,cc,b,1.0915446428571427,0.013009481817414261,83.90377558282302,3.731678248091828e-6
masa,2017,cc,xs,114.74874854798772,1.5771259410242813,72.75813907002437,5.721774476308239e-6
masa,2017,cc,c,0.009555745667292122,0.010824875085225573,0.882758054209269,0.44237344883853646
masa,2018,cc,a,18.474,1.7529412298149454,10.538858739691042,0.0018246917391368273
masa,2018,cc,b,1.633732142857143,0.04426845109370124,36.905111936242996,4.375870187149615e-5
masa,2018,cc,xs,94.31856708777464,2.190481281369896,43.058376207072236,2.7571168050589944e-5
masa,2018,cc,c,0.0048447659542444265,0.012022023009916288,0.4029909067923304,0.7139550354989157
masa,2019,cc,a,16.774833333333326,6.063103507979903,2.7667073984891184,0.06976005282496371
masa,2019,cc,b,0.6980625,0.08386535325977837,8.32361008291119,0.0036342704310261993
masa,2019,cc,xs,121.6899254882796,14.899128738257266,8.167586684166979,0.0038391537068522045
masa,2019,cc,c,-0.03459278066011704,0.06978233151455797,-0.4957240595049523,0.6541297690461282
rand,2000,cc,a,89.696,0.09117438043388121,983.78513320468,2.3161589739938234e-9
